Rainfall_mm,Slope_Angle,Soil_Saturation,Vegetation_Cover,Rainfall_3Day,Rainfall_7Day,Aspect,Elevation_m,NDVI_Index,Land_Use_Urban,Land_Use_Forest,Land_Use_Agriculture,Earthquake_Activity,Proximity_to_Water,Distance_to_Road_m,Temperature_C,Humidity_percent,Soil_pH,Clay_Content,Sand_Content,Silt_Content,Soil_Erosion_Rate,Historical_Landslide_Count,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt,Soil_Type_Clay,Pore_Water_Pressure_kPa,Soil_Moisture_Content,Microseismic_Activity,Acoustic_Emission_dB,Soil_Strain,Soil_Temperature_C,TDR_Reflection_Index,Label
43.49845798,19.56002042,0.130030729,0.94254134,280.3218683,67.24641836,164.0802395,2729.70577,0.86566399,1,1,1,4.488449782,0.694842229,316.6480184,36.8122127,95.69684744,6.548607356,22.77760677,13.98474464,50.96628429,12.27552388,0,0,1,1,0,155.130765,0.415082287,0.354406553,77.66170083,0.000214738,15.94031565,1.495128476,0
20.14366413,6.088621971,0.153468942,0.826188853,229.1804598,436.6468794,313.0250995,2200.618111,0.600018686,0,1,0,3.372867675,0.877973099,331.2341903,20.08381869,63.26408754,7.852529472,19.04122137,48.26001476,49.47237432,28.07736504,1,0,1,1,0,126.8199299,0.116958301,0.6849754,64.98327053,0.00124923,18.67469178,1.383156922,0
204.1492138,78.26648323,0.940383002,0.239256537,404.4119927,958.298318,156.6333281,1157.533898,0.819266741,0,1,0,5.353864797,0.969291231,219.7534722,38.50002021,44.5699008,5.074151893,18.34626192,22.12211489,8.447764563,38.87397316,0,1,0,1,0,50.19671332,0.48243935,0.870023938,74.92712494,0.006368364,26.44208834,0.549379885,1
31.13447705,11.73722304,0.196381514,0.764312697,257.5716738,413.7330213,117.2758849,1076.228762,0.165310364,0,0,1,1.001278414,0.517165436,259.8602296,6.745838607,78.05617856,7.944713843,58.62914186,30.99827865,51.42463802,14.78507948,2,0,0,1,1,38.21770944,0.458307354,0.261208037,59.57604507,0.005171289,5.514829438,1.224493495,0
214.5300145,41.56409741,0.978628551,0.060812867,346.027983,744.3882652,54.25747915,766.1788254,0.238182277,1,1,0,3.301027815,0.302357655,945.9011633,20.40804299,47.64686735,6.108083676,53.33135918,22.91904214,47.82241195,14.00321143,2,1,1,1,1,23.01076262,0.352083097,0.779683499,56.41363078,0.008515718,15.7357391,1.103090184,1
218.8099991,62.99413252,0.967861642,0.048869858,41.43550738,646.0707779,151.9224492,2996.315984,0.648600138,0,1,0,2.117552168,0.79027235,411.0327649,16.11611768,42.42269821,5.110263806,29.53738972,68.87925226,11.57610047,1.446795909,1,1,0,1,0,133.3785469,0.277746896,0.228098624,70.6849161,0.008987722,25.6110597,0.786561411,1
17.48516149,19.15661181,0.237622775,0.761199904,400.3721124,890.8090916,304.1352195,446.7767532,-0.061300211,1,1,1,3.513308878,0.285420425,158.5607422,7.834338288,71.03226237,5.782932628,46.43116769,12.77422917,33.39330039,6.2444415,1,1,0,1,0,102.3770804,0.420974322,0.847074711,38.56459773,0.007128466,6.706641185,1.215543079,0
40.49372229,5.735069675,0.26908384,0.975440126,166.4012323,619.8612672,113.8232537,1693.115152,0.669229694,0,1,0,1.093899016,0.35980928,989.7610522,27.32985002,49.51116937,4.686090064,36.1616943,70.07025069,20.79466938,29.89170555,0,1,1,1,1,154.0895415,0.378482395,0.875602356,54.3210759,0.004048039,7.18717413,1.091231448,0
21.13643184,15.97557909,0.21054949,0.986567727,596.1433029,219.5546966,98.93713541,811.4797794,0.424472985,1,1,1,0.670753939,0.237090657,248.7809011,25.67494336,45.43047522,8.185398601,42.11817092,25.77355428,42.98619505,39.47514396,0,0,0,1,0,146.3421257,0.140437453,0.370541317,31.99450291,0.006762221,17.61394438,1.347353975,0
246.614204,65.80168049,0.700001661,0.157964456,374.0068469,680.4606735,232.0011027,661.3889324,0.429186749,0,0,0,1.194968234,0.204977752,617.4102626,35.53686139,26.20515255,7.05795619,17.70021575,61.53369987,28.09940709,27.58436659,2,0,1,0,1,49.55155807,0.146524643,0.569883619,60.15678731,0.000160045,18.74945847,1.262005579,1
284.3342595,75.17204186,0.77890757,0.270270747,370.5595942,822.5813142,107.5564259,1561.491723,0.537919457,1,0,1,5.237183462,0.814379327,465.8761887,34.47157023,71.72508207,5.959889292,25.28998483,53.65104488,32.68395513,1.792388072,0,1,0,0,0,80.86996759,0.407491349,0.236407056,30.56287532,0.005830122,14.49228562,1.096922419,1
22.43053155,11.24427393,0.271591491,0.896557989,180.3488242,164.9413806,229.6695438,2274.972432,0.717419351,0,1,0,3.054267067,0.556656605,626.9112813,38.99780306,75.75292131,7.37542407,49.79475159,61.07696093,50.50720263,46.71472249,1,0,0,1,0,23.71682375,0.118279547,0.806134121,83.09459307,0.009214832,29.51222099,1.139494694,0
219.6337749,59.78740595,0.981793109,0.028959767,340.8291079,492.7038268,71.96610432,2325.165738,0.668897304,0,1,1,5.894469767,0.760947695,805.5494343,17.39977846,77.18887716,7.714883834,38.6817635,79.59132402,10.57639804,37.86292277,2,0,0,1,1,40.03810092,0.329590661,0.615630345,85.87879855,0.009738465,25.3412691,1.026354191,1
247.2725013,51.33211453,0.983177991,0.038768791,475.3489406,317.2160456,107.698104,2550.731727,0.823010837,1,1,1,4.846356339,0.896982968,589.622383,27.68545806,93.01798785,6.460885906,55.99607605,56.43384158,12.44147135,47.11524222,0,0,0,0,1,191.7745636,0.120080196,0.435302135,34.61162884,0.007157825,20.33040043,0.960670774,1
0.276105856,18.04474527,0.194558669,0.64963875,67.07865109,528.7110057,301.2270576,1421.217089,0.12119172,1,0,0,4.331498992,0.201801524,599.6638622,28.49623847,36.9686263,7.871261673,14.65709192,46.57302754,52.03168716,21.06218995,1,0,1,0,0,88.28207766,0.14544634,0.612368165,99.20409891,0.008896557,22.80332774,1.087831306,0
170.8185709,43.8556429,0.827705572,0.085285981,30.70677544,155.8179074,209.4240611,1082.720549,0.224705562,1,1,1,4.151468393,0.554892515,259.3060555,23.46264174,46.70853046,6.308840433,13.2296341,68.78426723,51.2259252,48.83536826,1,1,0,1,0,89.16945912,0.44668365,0.614701224,35.68556478,0.001705563,17.95916344,0.920201551,1
175.3435562,43.9298603,0.823331837,0.238173796,373.4678757,716.999299,138.9800873,2940.828918,0.683301679,1,1,1,0.400589536,0.311823341,988.2998292,34.95690872,44.13802967,6.609929949,58.76383779,66.37218139,35.9003244,2.20625167,2,0,0,1,0,81.26022555,0.426614735,0.037031485,30.85304434,0.00156982,15.37646182,0.925280286,1
16.70963571,5.1780702,0.23075793,0.997861689,84.7864278,824.1959553,91.13600846,2723.890286,0.204743808,0,0,1,0.273364055,0.746997601,638.7446079,14.64933703,95.91259873,6.465623055,43.93302614,31.46067687,18.95871494,43.9529621,0,0,1,0,0,87.26205753,0.387123865,0.640049331,33.34848009,0.000486584,6.452529549,0.962849966,0
170.7902247,43.63119041,0.723063464,0.176229858,464.6827575,817.7821654,147.1594269,566.5498447,0.360854508,1,1,1,3.398102812,0.323984503,704.5084131,32.56491208,39.90200464,8.49164702,18.52321028,25.73188162,36.46184671,30.92107326,0,0,0,0,1,69.67132625,0.463026873,0.651054222,36.61084275,0.001646421,12.00336221,0.786695066,1
13.69940497,10.08201755,0.21473332,0.835529957,78.0847983,516.895732,250.6638797,1392.497482,-0.080877112,0,1,1,3.256017609,0.977883781,555.3525828,31.48430857,68.26698003,5.199403428,29.42720815,59.86470759,52.99651232,7.563284834,2,0,0,1,1,111.6333741,0.175639413,0.568582181,98.42862323,0.006479634,11.55588221,1.060824601,0
10.89456898,10.89102671,0.184867628,0.797694371,0.865349991,766.9808683,139.0571259,2909.646242,0.346725685,0,0,0,0.954335546,0.797537472,922.9462425,9.217174479,72.94800152,4.890679716,18.80517312,31.78031148,52.78469056,4.490581847,1,0,1,0,1,171.038365,0.494006628,0.446233123,57.97341209,0.003251438,21.99688072,1.179299503,0
244.2946823,60.30441533,0.836808791,0.240116009,175.7582853,300.2220854,260.356118,2482.8021,0.700265492,0,0,1,4.607952253,0.070476399,890.1524515,25.78710251,89.68598248,6.423610884,33.27059781,49.84924536,48.01583386,13.68154729,1,0,0,1,0,127.5033194,0.379090942,0.015735129,68.9613457,0.009788699,25.00092445,1.291665678,1
262.2005473,43.06551501,0.849559871,0.136289073,167.1720885,775.647626,193.2963268,1695.555054,0.067745889,0,0,1,5.380671266,0.95596965,192.7143674,38.15453118,85.31494498,7.636309581,59.32866193,27.52982949,43.47885896,40.83341736,2,1,0,1,1,134.2357642,0.35458169,0.680430434,53.15858248,0.007392188,7.321507944,1.236654412,1
3.367530073,5.058775624,0.297640699,0.992000166,77.42060292,608.1833278,229.2161484,695.243361,0.834656929,0,0,1,2.690055973,0.584488317,484.9098312,7.395464686,28.37907301,6.591993102,13.04327783,69.04732456,56.68531285,43.80460172,0,1,0,1,1,52.61878289,0.397620524,0.007996266,71.05433634,0.007528805,7.887798816,0.815326305,0
169.4708338,60.90745565,0.938253989,0.051558347,257.2132678,734.3210495,16.44228176,1325.541237,0.504891082,1,1,1,6.150434069,0.57232285,972.0479777,7.541637588,72.26576955,7.361815586,51.88795319,30.55441362,5.468942685,17.81914463,2,1,1,1,0,55.16743629,0.221668546,0.647859355,87.98249154,0.006868809,18.42352066,1.49829292,1
2.716601741,12.50296903,0.148961792,0.85545016,66.87973561,416.9174592,64.25624546,1508.532518,-0.057503187,0,0,0,3.952858601,0.113389631,626.7618496,38.13918301,35.77655514,6.110956314,20.4198422,10.71823208,59.02304011,45.14872448,3,1,1,0,0,196.2941907,0.130004112,0.51048327,38.77820426,0.009214661,18.90121847,0.73052198,0
27.54286853,12.35468734,0.235678629,0.971252874,270.2495032,378.3861561,14.91350324,792.1219684,0.838488845,1,1,1,2.78793111,0.570457249,265.9223899,30.96519797,76.3694304,4.508515809,56.85403952,19.58760831,20.7318325,10.47971884,1,0,1,0,0,133.5199706,0.46982277,0.557621238,35.08158231,0.006327201,17.33669948,0.76274345,0
38.82984264,17.54659606,0.120815191,0.923950566,543.9045416,410.0592638,103.2688632,1157.521384,0.324666263,1,1,0,2.216872073,0.426485406,136.7920692,14.40672832,41.85229033,5.495766383,32.18155098,45.66175211,33.87567628,16.40602677,0,0,1,1,0,160.5112871,0.353435096,0.423200481,92.92220745,0.000335045,6.813580844,0.573026871,0
251.4002341,55.78602508,0.813044458,0.199982033,479.6019678,950.797991,277.4114673,904.3064654,0.379302756,1,1,0,2.853103841,0.140223347,235.6666105,35.06185855,69.07021443,5.398576875,38.0345716,37.47026655,50.77720697,33.12804215,0,0,0,1,1,165.1694838,0.144092615,0.052544265,88.41871791,0.006255634,27.10705689,1.209020217,1
9.263517769,13.12003074,0.205979835,0.930790751,165.8498166,915.678694,338.4960832,767.5455537,0.515273944,0,1,1,0.274984712,0.418590337,741.8553497,9.852732948,33.68461298,7.061876192,34.04566385,35.83044833,15.07425348,25.51136103,1,1,0,0,0,123.4812747,0.140344538,0.053517976,47.55069409,0.004001912,25.02661993,1.254768434,0
0.506559201,5.803648394,0.296643197,0.867956347,389.0324887,870.062352,343.1802736,2048.40102,0.714203232,0,1,1,0.976194361,0.737342845,833.2158792,8.321860204,46.03881825,7.994352434,35.3096718,44.57843371,14.15068961,19.83140869,1,0,1,0,0,170.792066,0.349943705,0.726673679,75.52786092,0.00132026,11.18867759,1.199977486,0
169.4373252,60.43669053,0.766260889,0.178522821,204.672308,412.3107418,274.1069668,2150.56496,0.320727696,0,0,1,0.99371475,0.25338268,77.1608761,22.07289579,56.94648061,6.21953764,40.66725848,70.91343746,29.57354507,29.48290651,0,0,0,0,0,152.7209879,0.252983756,0.47784427,44.24666756,0.007230316,12.25248187,1.216880394,1
21.24254214,9.940671006,0.192506989,0.730783368,309.871748,753.863858,74.70633469,2270.865424,0.151563068,1,1,0,3.587618542,0.050838226,182.4274739,26.16030532,32.95658734,4.61837137,35.38602852,32.22476483,38.22398597,40.75313843,2,1,0,0,1,117.5574559,0.127380254,0.498561081,66.39793156,0.00689883,15.14084481,1.024498772,0
173.2641406,61.72455547,0.932422635,0.029369891,203.0544099,336.6373062,312.8088412,1816.47842,0.204309048,0,1,0,5.02982898,0.026460783,378.968615,20.77300839,21.07355328,4.858623777,39.49982604,69.87283949,49.10489804,41.632199,0,1,0,0,1,129.9862769,0.149373748,0.608826872,63.49579311,0.006078382,22.20506096,0.517532995,1
277.1943887,60.81154923,0.907776101,0.254237345,337.1226398,733.7852917,230.6476901,2046.010069,0.881942115,0,1,1,4.067407855,0.185995878,186.8966696,30.03093861,97.1028989,6.01787,53.57007897,61.95462645,47.44421222,24.03544363,1,1,1,1,0,80.15126893,0.330433671,0.421225164,68.1602729,0.000623189,10.0817922,1.256883522,1
186.7678586,59.14721017,0.931587793,0.288581004,388.600318,524.6364624,164.0312934,2809.685631,0.853099909,0,0,1,4.461064372,0.361978066,652.0636029,18.66668775,46.68572776,6.456377708,53.78606806,74.22965543,30.25616017,3.484447608,1,0,0,0,1,126.9264374,0.228629129,0.025941346,79.63053782,0.005445722,20.06631808,0.963868083,1
33.98486084,11.93542171,0.228635723,0.701339346,242.9005818,33.31497227,60.46736862,2295.408333,0.712692595,0,0,1,6.493323164,0.670894909,554.6471815,14.65008246,22.70519648,7.280890304,51.48506983,75.58737428,54.34285455,48.81574915,2,0,1,1,1,90.42331164,0.320129785,0.173984836,64.46714921,0.009314462,16.59790573,0.880771645,0
221.5291938,41.27229468,0.757816615,0.208347081,345.683457,363.6695572,150.3057731,1921.169813,0.812126367,0,1,1,1.640217796,0.600924769,19.73688492,33.51699765,94.89289425,6.895229901,51.36289301,12.54636966,57.86344611,33.0966832,2,0,1,1,0,139.8128655,0.103339898,0.755398995,42.60903787,0.007500491,8.19175191,0.837051669,1
220.5594529,53.59223782,0.74064084,0.296676001,249.3806562,623.2227625,160.0738336,1043.509001,0.183686329,0,1,0,3.649773746,0.704017993,908.1929448,12.13928466,58.72901277,5.386587197,20.57396669,75.21437573,45.23502823,31.37640818,2,0,0,0,0,79.64551127,0.261683135,0.952198756,34.27534936,0.004599021,15.40652153,0.805282989,1
173.7560846,41.03441534,0.823689876,0.049154684,157.5403506,880.3594505,105.2646395,607.1418528,0.356575276,1,1,0,4.796531705,0.976071937,273.0427734,25.14315479,66.54608024,6.4780598,14.19543963,49.05426072,31.11666758,23.55372148,0,1,0,1,0,111.0119315,0.297825172,0.185922249,74.20992274,0.001598676,11.19992467,1.493148998,1
32.09857502,15.24763345,0.209001683,0.768093053,561.0189946,676.4494079,287.1363988,763.8041321,0.888566594,0,0,1,6.350836538,0.288495361,730.292387,19.58717965,60.97114416,5.637249935,53.81772806,20.00613682,47.34576186,6.640355114,0,0,0,0,0,124.0494503,0.435521503,0.966117947,78.42427606,0.006680429,19.82173179,1.080402751,0
25.70477213,18.80295479,0.213641668,0.731155487,246.3290106,505.2908736,108.2866537,2932.724558,0.852835563,1,1,0,3.012328355,0.026230059,976.2994811,33.5149442,22.74600104,4.510355744,47.80317185,15.59974593,52.98830518,10.49870277,2,1,0,1,0,189.5956907,0.491503787,0.75204279,94.87421934,0.006083954,8.341294548,1.354260935,0
29.76064171,11.18140414,0.275836984,0.960981416,56.30289201,471.8329416,316.3204092,976.2132092,0.414346057,1,0,0,2.630209399,0.756017104,505.9289007,22.82626543,93.18714158,7.121868963,54.79643001,69.46313818,43.96849632,47.34543557,2,0,1,1,1,184.1011656,0.407386488,0.002692827,61.60855775,0.007910493,12.96925007,0.76075157,0
272.7559581,49.42066474,0.8909396,0.143086775,350.9145613,918.9951411,69.62290713,2937.073024,-0.012487414,0,0,1,2.072456664,0.364046854,37.9765204,18.04252206,87.92846504,8.078616426,20.40059558,34.16490308,26.24777031,12.66134927,1,1,0,0,0,76.54713303,0.232761048,0.463303785,46.90791999,0.006360545,17.96648354,0.506474149,1
28.58038247,12.68035084,0.188301349,0.983407443,476.9419276,79.91928367,297.6070866,2005.263798,0.727026258,0,0,1,4.706492445,0.603814408,156.0444262,25.3223948,45.91573584,7.901047336,18.4152449,32.56584421,29.47449589,47.23685356,1,0,0,1,1,120.8818069,0.163576949,0.867638286,49.48648209,0.002173695,26.13103635,0.70155319,0
270.6933662,58.13317885,0.929979428,0.151700149,400.023939,820.9829111,172.5140403,2683.550452,0.08105273,1,0,1,6.493037909,0.749669275,814.585628,39.37942338,90.88894348,7.918798301,40.15331954,33.6690572,26.24331522,32.28066729,1,0,0,0,1,89.45090591,0.278252537,0.369360039,67.68660308,0.008016329,14.737504,0.86317108,1
36.35845349,14.79092186,0.145666167,0.644961885,232.0129009,113.6267448,249.7344858,1873.128015,0.157290414,0,0,0,2.438211052,0.46523729,297.3759953,22.1965722,60.47375974,6.150006339,29.25019037,24.91501758,53.43009097,26.64354457,0,0,0,0,1,24.70033689,0.456275343,0.77840398,84.91784141,0.009255592,12.70563665,0.906715352,0
243.6836254,79.71005093,0.906870495,0.111382542,120.1656227,721.912297,284.8362961,700.7157678,0.758508228,0,1,0,2.340260463,0.654801717,727.3627355,11.54892082,75.14634652,5.732155875,19.69991902,29.54161531,51.90376767,29.59335841,0,1,1,1,1,164.8464691,0.24941923,0.221486608,39.19201387,0.00865237,14.50191083,0.608640143,1
274.019661,63.87198147,0.765929337,0.001960362,134.7730217,81.55293465,124.8846362,672.158547,-0.08247902,1,1,0,1.862880434,0.775176377,506.0841356,32.23907077,23.08157064,4.674515584,41.31175718,14.91923005,46.63903727,43.68586163,1,1,1,0,1,64.31500499,0.173781906,0.042397792,38.88521558,0.007548719,23.63227456,0.765846918,1
220.2450298,72.07409634,0.971218716,0.024334401,452.3481067,714.25425,88.41144609,1572.657322,0.645203051,0,1,1,3.58099855,0.154475084,413.0840593,39.69475174,27.98394746,8.321180445,53.45402298,38.23902122,47.99366172,32.12689101,1,1,1,1,0,77.65022627,0.155091896,0.753525216,99.07882396,0.008186961,14.59632812,0.653915896,1
4.241885704,11.47710643,0.151716844,0.750317961,391.3618014,982.5756452,101.7222078,510.768647,0.897984323,1,0,0,4.155149602,0.126362909,144.3741773,33.76229066,47.35596202,8.090121777,48.16478919,12.07255406,57.94014404,38.2319886,1,1,1,0,1,109.3305668,0.333149245,0.830286196,59.498989,0.005022775,12.91447481,1.44886037,0
280.4736013,48.66728805,0.840905156,0.206280753,135.6469051,428.2812746,358.2223242,1551.006289,0.807950234,0,0,0,5.087323984,0.541421782,225.318131,37.36174726,81.47593486,5.907579082,27.89114894,78.398393,19.76056821,41.35991526,1,1,0,0,0,178.6541363,0.487944069,0.807648699,97.99302881,0.000674862,6.877600277,0.570671571,1
2.892133828,16.83370944,0.278291013,0.872106251,68.95760493,497.7812795,162.7814947,1184.644164,0.06229404,0,0,0,2.656846049,0.275853333,0.806740797,12.91706611,24.0791873,6.014961258,30.89428653,15.72364794,42.56935109,3.697037467,3,0,1,1,0,182.858865,0.1111719,0.600548663,71.67843074,0.000422373,24.83759279,0.941321777,0
38.05188951,5.565460856,0.10330789,0.613278526,465.7221842,492.4421824,282.7385901,1349.997909,0.731887077,0,1,1,4.498964137,0.003956141,360.982545,10.40016332,53.34200382,7.364679655,25.57748816,31.44931553,21.11233439,38.58172965,1,0,0,0,0,110.312868,0.225035725,0.1088229,73.04283868,0.003752009,15.64533703,1.477614665,0
225.7786843,52.79795449,0.881500515,0.196632938,526.8702964,51.75885303,261.9477437,2389.888598,-0.087479462,0,0,0,2.159082112,0.299471592,831.5303451,20.40163865,74.85302057,5.238238155,37.41379239,73.92113119,41.42121389,42.20116957,0,0,0,0,0,114.2297343,0.451674417,0.421084238,97.86015589,0.001037753,19.18555077,1.488537675,1
24.92210995,10.43440235,0.188498263,0.736305396,353.4909183,565.3094519,131.9689041,2556.283196,0.41068681,0,1,1,1.913916347,0.021325166,469.9233603,38.09090492,42.05496505,7.538192801,38.45770703,10.11716489,13.41486891,20.8453571,3,0,0,1,0,116.2662505,0.287500477,0.644759691,78.79926867,0.006431731,22.4697715,1.019171507,0
40.29962749,12.92266582,0.123926088,0.900686817,61.59888092,806.2636724,254.8888372,975.8706664,0.663861969,1,1,1,5.646534896,0.844170381,984.642508,5.512375286,85.77893934,5.424623829,24.89275556,73.46139742,45.41020998,17.13694206,2,0,0,0,1,150.7366507,0.190722884,0.238790473,48.66884842,0.009218158,11.26082922,0.527125634,0
266.7135336,42.54021877,0.94640793,0.290742198,404.8230259,405.6819241,89.02385387,848.7035707,-0.080213443,0,1,0,3.43852228,0.593185613,386.0135676,15.49605644,79.73298056,6.628809647,40.27716905,42.50909309,35.28379796,33.19570757,2,0,0,1,0,48.32133273,0.124820452,0.746259771,31.98969781,0.003409245,29.31738776,0.858291079,1
235.1241299,51.20880614,0.985379251,0.122818929,575.627944,655.7733768,218.0737544,2976.710731,0.406175175,0,1,0,2.441473544,0.136024311,854.4475252,37.75604791,86.6457169,7.703809898,29.41853704,30.11934362,55.08139143,4.06015956,2,0,0,0,0,167.3383895,0.432201545,0.462504507,39.02004022,0.00040415,21.62770569,0.671362172,1
21.74136693,13.78712591,0.17499291,0.756792445,505.3827513,740.7810005,258.331883,926.5979709,0.283991813,0,0,0,6.319551999,0.178079507,566.9513691,12.09513491,34.50952215,6.842819863,49.54444968,10.3693246,10.16287114,18.08250904,0,0,0,0,0,29.38877184,0.465745903,0.924642611,63.59814709,0.007028242,5.656592181,0.796423103,0
177.507575,73.30570313,0.804697278,0.095805785,294.8332896,273.9533177,26.16147601,948.2780019,0.831785041,0,0,1,5.302899084,0.094004052,916.6382888,19.84062554,77.03299138,6.291391725,50.19471786,12.98233504,8.163528637,35.32439627,0,0,1,1,0,164.4037881,0.389660368,0.408711714,79.92362579,0.005612249,14.46691778,1.214663477,1
249.9684374,68.68109185,0.719798801,0.123175397,358.681718,178.1851981,282.3110685,2401.59081,0.563759838,0,1,1,0.030793437,0.536257178,739.8105926,14.75081081,56.5010363,5.86921279,49.18309665,56.61245528,38.16627754,37.19667082,2,1,0,0,1,141.4540907,0.386135991,0.407762197,95.09244518,0.002680471,22.33272039,0.706086048,1
9.579647287,19.1712512,0.114462115,0.739031962,106.244863,825.8675937,273.5551203,798.890208,0.42033972,0,0,0,0.940809896,0.863327809,505.2578071,30.62377814,31.48489151,6.328535355,15.55316623,50.76538735,44.61802976,32.22328009,1,1,1,0,0,83.25242224,0.304525842,0.868201467,82.98188494,0.005227295,10.84137121,1.343385438,0
1.501300266,8.70121131,0.269196258,0.898227181,552.7251626,860.6484755,35.35679439,1290.060237,0.078172295,1,0,0,1.372331373,0.768144252,992.6674625,11.32401877,95.17404958,7.522243524,45.50068583,56.50973014,55.92327284,31.60021949,0,0,1,0,1,165.3099227,0.451253668,0.969869347,60.00898127,0.004892368,28.85696311,0.853471329,0
246.0830695,41.10465504,0.911974241,0.183809684,182.1833897,118.4620719,258.665329,2049.441767,0.732657991,1,1,1,0.659997337,0.577520609,974.8477544,6.956141375,66.57432809,6.179597411,51.94433915,30.66127905,22.12304161,35.47428808,4,0,0,0,0,21.59198444,0.184973397,0.594341134,78.46299241,0.004645582,22.25661107,0.934536354,1
293.4629433,70.12333839,0.944632374,0.147167812,334.2244014,848.087046,318.5258147,1529.126808,0.174698229,1,0,1,6.122981753,0.320630058,649.9671465,9.05879291,53.26210528,6.088172881,32.14559778,36.6038681,31.83415107,11.96395074,0,1,1,1,0,72.08796292,0.156736661,0.989340252,99.19307627,0.006409634,25.2127734,0.503941148,1
35.66747929,8.953272192,0.222433244,0.844573695,223.9728982,348.4882302,71.78910218,1791.499679,0.308970565,1,1,1,3.497303899,0.245201384,482.7619945,35.1455527,90.57963387,4.725808681,41.91538536,43.61508235,5.053003605,36.12025923,2,1,0,0,0,158.1680254,0.357781662,0.985913699,30.76292517,0.008664893,21.04734304,1.269149364,0
35.31859984,16.71099095,0.138149653,0.731282467,180.4482295,214.9550712,128.4670989,398.2734829,0.038947201,0,1,0,0.645120385,0.523230433,231.0543755,24.2120384,95.84903054,8.35448757,38.56788122,13.24506242,36.11658064,5.511344333,1,1,1,0,0,197.1819616,0.128886851,0.152918629,50.26596385,0.002853386,7.350201516,0.884808737,0
30.83251573,8.151766639,0.186724517,0.855735505,349.4295676,682.5230426,196.1664852,605.4780224,0.385211642,1,0,0,2.595340306,0.845178158,609.7660731,29.55556362,90.96531677,7.434781107,13.19900936,79.12763493,23.20549287,33.04769106,0,0,0,0,0,105.2740798,0.406638563,0.623525889,72.94605245,0.002026777,19.57808139,1.420283312,0
160.2201396,78.65926636,0.854368882,0.007060114,437.8750432,635.8060637,168.3682009,308.7021115,0.652303939,0,1,1,6.430042236,0.182922797,966.9122059,10.5268377,68.30605538,8.259678567,17.08048678,78.23351956,47.99125124,26.65704479,1,1,0,0,0,117.1305123,0.481956834,0.090359277,50.47610797,0.00816816,25.98868021,1.126097377,1
22.72705324,5.739417391,0.197618452,0.742455665,79.36448267,5.365991217,99.99766842,1137.66263,0.684610408,1,1,0,1.925559916,0.711143634,737.0849493,19.96920973,42.22200452,7.809768353,33.80480708,11.0192237,13.72519644,39.32420646,1,0,0,0,1,60.84711016,0.358579518,0.160381178,71.62714225,0.00012609,25.02950891,1.391905747,0
49.38927601,17.67994964,0.103540889,0.629292602,343.1738836,464.0184322,144.0095074,1969.472417,0.324670866,0,1,1,1.048331946,0.68846476,219.8836305,28.80987104,35.27754342,6.972881902,23.23670123,77.81510551,47.86850487,37.26795288,0,0,1,0,1,24.01839505,0.279581128,0.162023989,79.02880916,0.00275791,13.87544478,1.238687763,0
274.2992707,40.86720047,0.769205753,0.106623199,586.1866028,50.00339738,196.6549592,1533.34924,0.187695335,0,0,0,4.355230184,0.054953088,830.8412676,27.69947533,31.835089,7.582319588,53.36848687,19.39589495,32.69126164,26.14350154,2,0,1,1,1,93.67117806,0.279976752,0.945832388,64.00403136,0.003771876,19.13778638,0.696347088,1
2.359835085,8.08052277,0.165812563,0.655402711,168.9348966,463.815604,50.51118216,1782.079288,0.896608548,0,0,1,6.419548259,0.720627767,965.1245432,39.62299646,93.82261819,7.600534808,48.63274043,41.95903976,11.31773513,38.90720768,1,1,1,1,0,44.68352491,0.346054264,0.724472943,93.5764626,0.00473475,8.120573403,1.45935433,0
275.9855932,69.62067198,0.925147073,0.012022799,509.0851491,521.8495999,196.8747873,1170.219772,0.666439945,1,0,1,0.960105848,0.037438181,168.7496009,27.28882127,33.11080894,6.001027951,23.00891378,60.06570632,33.59830881,15.42496915,2,0,1,1,0,24.62730403,0.387829459,0.965694378,81.29781958,0.007356577,8.194175417,1.010696657,1
5.329651515,19.85964106,0.188517805,0.608099752,527.2516467,791.7022616,99.05322066,1303.998549,0.077175201,0,1,1,3.204607506,0.162765684,898.415526,12.71402625,40.68088221,6.194158371,15.83759325,75.62364306,59.83601536,42.24352636,1,0,0,0,0,140.2981635,0.48626228,0.405027535,76.32668678,0.008566328,24.84476254,0.668803787,0
8.968234101,7.424565407,0.272773351,0.621460866,263.7872411,876.3890254,233.9775467,1344.597403,0.798640853,1,1,1,1.062484015,0.302586653,890.5081862,11.83158773,84.24789021,6.042403842,33.19924924,42.37403516,40.11176861,20.58481764,1,0,1,1,1,125.4687047,0.331485461,0.859130617,98.11104449,0.001910835,7.87176214,1.116464572,0
167.7811405,41.4329435,0.7191014,0.169345721,581.6148347,221.5695386,74.5475903,1924.614842,0.657202498,1,1,0,0.002243812,0.29956797,421.9524705,34.96146412,41.71372844,7.064368022,43.38845505,17.78405489,17.83494173,13.35185116,1,0,1,0,1,127.8112468,0.413042027,0.092999292,56.15592729,0.001040932,25.14576614,0.576726759,1
